"NO","시군구","번지","본번","부번","단지명","전월세구분","전용면적(㎡)","계약년월","계약일","보증금(만원)","월세금(만원)","층","건축년도","도로명","계약기간","계약구분","갱신요구권 사용","종전계약 보증금(만원)","종전계약 월세(만원)","주택유형"
"2735","인천광역시 미추홀구 학익동","744-1","0744","0001","힐스테이트학익","전세","73.9832","202401","15","28,000","0","9","2021","독배로251번길 24","202404~202604","신규","-","","","아파트"
"2736","인천광역시 미추홀구 도화동","1004","1004","0000","e편한세상도화5단지","월세","84.9100","202401","15","13,976","39","23","2018","숙골로112번길 11","-","-","-","","","아파트"
"2737","인천광역시 미추홀구 학익동","50","0050","0000","신동아8","전세","84.9600","202401","15","21,500","0","8","1997","매소홀로475번길 60","202403~202603","신규","-","","","아파트"
"2738","인천광역시 미추홀구 도화동","1004","1004","0000","e편한세상도화5단지","월세","84.9100","202401","15","8,179","54","23","2018","숙골로112번길 11","-","-","-","","","아파트"
"2739","인천광역시 미추홀구 도화동","1009","1009","0000","e편한세상도화6-1단지","월세","72.1400","202401","15","6,212","50","17","2018","숙골로88번길 46","-","-","-","","","아파트"
"2740","인천광역시 미추홀구 도화동","1009","1009","0000","e편한세상도화6-1단지","월세","72.8700","202401","15","11,388","37","18","2018","숙골로88번길 46","-","-","-","","","아파트"
"2741","인천광역시 미추홀구 도화동","1009","1009","0000","e편한세상도화6-1단지","월세","72.8400","202401","15","6,212","50","26","2018","숙골로88번길 46","-","-","-","","","아파트"
"2742","인천광역시 미추홀구 도화동","1002","1002","0000","더샵인천스카이타워2단지","전세","84.9353","202401","15","34,000","0","31","2020","숙골로87번길 5","202402~202602","신규","-","","","아파트"
"2743","인천광역시 미추홀구 도화동","1009","1009","0000","e편한세상도화6-1단지","월세","72.8700","202401","15","11,388","37","25","2018","숙골로88번길 46","-","-","-","","","아파트"
"2744","인천광역시 미추홀구 용현동","가-","0000","0000","용현자이크레스트","전세","84.9900","202401","15","29,000","0","21","2023","낙섬동로 134","202402~202602","신규","-","","","아파트"
"2745","인천광역시 미추홀구 용현동","가-","0000","0000","용현자이크레스트","전세","84.9900","202401","15","29,000","0","21","2023","낙섬동로 134","202402~202602","신규","-","","","아파트"
"2746","인천광역시 미추홀구 도화동","1009","1009","0000","e편한세상도화6-1단지","월세","72.1400","202401","15","6,212","50","7","2018","숙골로88번길 46","202403~202603","갱신","-","6,072","49","아파트"
"2747","인천광역시 미추홀구 도화동","1009","1009","0000","e편한세상도화6-1단지","월세","72.1400","202401","15","6,212","50","14","2018","숙골로88번길 46","202404~202604","갱신","-","6,072","49","아파트"
"2748","인천광역시 미추홀구 주안동","15-38","0015","0038","대산고운누리","월세","75.2874","202401","15","2,000","90","2","2005","길파로28번길 34","202402~202602","신규","-","","","아파트"
"2749","인천광역시 미추홀구 숭의동","33-235","0033","0235","스카이시티101동","월세","81.2400","202401","15","3,000","80","6","2018","장천로112번길 52","202403~202603","신규","-","","","아파트"
"2750","인천광역시 미추홀구 도화동","1004","1004","0000","e편한세상도화5단지","월세","84.9100","202401","15","13,976","39","15","2018","숙골로112번길 11","-","-","-","","","아파트"
"2751","인천광역시 미추홀구 도화동","1009","1009","0000","e편한세상도화6-1단지","월세","72.8700","202401","15","6,212","50","14","2018","숙골로88번길 46","-","-","-","","","아파트"
"2752","인천광역시 미추홀구 도화동","1011","1011","0000","더샵인천스카이타워1단지","월세","74.9803","202401","15","3,000","130","19","2020","숙골로88번길 12","202402~202602","신규","-","","","아파트"
"2753","인천광역시 미추홀구 도화동","1004","1004","0000","e편한세상도화5단지","월세","84.9100","202401","15","6,729","57","24","2018","숙골로112번길 11","-","-","-","","","아파트"
"2754","인천광역시 미추홀구 도화동","1004","1004","0000","e편한세상도화5단지","월세","84.9100","202401","15","13,976","39","5","2018","숙골로112번길 11","-","-","-","","","아파트"
"2755","인천광역시 미추홀구 용현동","627-111","0627","0111","수정","전세","64.7600","202401","15","10,000","0","1","1985","아암대로 119","202403~202603","신규","-","","","아파트"
"2756","인천광역시 미추홀구 용현동","664","0664","0000","인천 SK Sky VIEW","전세","84.9939","202401","14","33,000","0","34","2016","용정공원로 33","202402~202602","신규","-","","","아파트"
"2757","인천광역시 미추홀구 주안동","24-24","0024","0024","진도로르빌","월세","82.2710","202401","14","2,000","100","9","2005","석정로 412","202403~202603","신규","-","","","아파트"
"2758","인천광역시 미추홀구 주안동","24-24","0024","0024","진도로르빌","월세","82.2710","202401","14","2,000","100","9","2005","석정로 412","202403~202603","신규","-","","","아파트"
"2759","인천광역시 미추홀구 주안동","1621","1621","0000","관교한신휴플러스","전세","84.7488","202401","14","23,000","0","14","2010","경원대로 717","202402~202602","신규","-","","","아파트"
"2760","인천광역시 미추홀구 학익동","721","0721","0000","풍림아이원","전세","84.9357","202401","14","30,500","0","17","2007","매소홀로 340","202401~202501","갱신","-","30,500","0","아파트"
"2761","인천광역시 미추홀구 도화동","638-3","0638","0003","라이프타워","월세","69.4600","202401","13","2,000","65","5","2016","경인로 181","202401~202601","신규","-","","","아파트"
"2762","인천광역시 미추홀구 주안동","23-3","0023","0003","행복마을APT","월세","66.3886","202401","13","2,000","70","1","2007","염창로 73","202402~202602","신규","-","","","아파트"
"2763","인천광역시 미추홀구 용현동","지구BL 2","0002","0000","엘에이치미추홀퍼스트","전세","66.9500","202401","13","25,000","0","10","2018","낙섬동로 135","202402~202602","신규","-","","","아파트"
"2764","인천광역시 미추홀구 도화동","1002","1002","0000","더샵인천스카이타워2단지","월세","84.9353","202401","13","3,000","140","19","2020","숙골로87번길 5","202402~202602","신규","-","","","아파트"
"2765","인천광역시 미추홀구 용현동","664","0664","0000","인천 SK Sky VIEW","전세","84.9974","202401","13","35,700","0","8","2016","용정공원로 33","202401~202601","갱신","-","35,700","0","아파트"
"2766","인천광역시 미추홀구 용현동","664","0664","0000","인천 SK Sky VIEW","전세","84.9974","202401","13","35,700","0","8","2016","용정공원로 33","-","-","-","","","아파트"
"2767","인천광역시 미추홀구 주안동","1638","1638","0000","주안역신일해피트리","전세","64.8440","202401","13","25,000","0","5","2022","길파로27번길 43","202403~202603","신규","-","","","아파트"
"2768","인천광역시 미추홀구 도화동","1011","1011","0000","더샵인천스카이타워1단지","전세","84.9353","202401","13","38,000","0","47","2020","숙골로88번길 12","202402~202602","신규","-","","","아파트"
"2769","인천광역시 미추홀구 주안동","1678","1678","0000","힐스테이트푸르지오주안","전세","64.7900","202401","13","27,000","0","25","2023","남주길 150","202402~202602","신규","-","","","아파트"
"2770","인천광역시 미추홀구 주안동","가-","0000","0000","포레나미추홀","전세","84.6593","202401","13","33,500","0","25","2022","경인로 372","202402~202602","신규","-","","","아파트"
"2771","인천광역시 미추홀구 용현동","627-40","0627","0040","금호타운","전세","84.2900","202401","13","20,500","0","7","1991","낙섬동로 9","202404~202604","신규","-","","","아파트"
"2772","인천광역시 미추홀구 주안동","13-1","0013","0001","주안현대홈타운","전세","66.7080","202401","13","21,200","0","2","2002","석정로351번길 12","202402~202602","갱신","사용","27,000","0","아파트"
"2773","인천광역시 미추홀구 학익동","721","0721","0000","풍림아이원","전세","84.9280","202401","13","25,500","0","15","2007","매소홀로 340","202402~202602","신규","-","","","아파트"
"2774","인천광역시 미추홀구 학익동","721","0721","0000","풍림아이원","전세","84.9280","202401","13","25,500","0","15","2007","매소홀로 340","202402~202602","신규","-","","","아파트"
"2775","인천광역시 미추홀구 도화동","105-1","0105","0001","태화","월세","64.8550","202401","13","500","30","4","1984","석정로 291","202401~202601","신규","-","","","아파트"
"2776","인천광역시 미추홀구 주안동","가-","0000","0000","포레나미추홀","전세","84.7361","202401","12","36,000","0","32","2022","경인로 372","202402~202602","신규","-","","","아파트"
"2777","인천광역시 미추홀구 주안동","1662","1662","0000","주안파크자이더플래티넘","전세","73.8988","202401","12","29,000","0","7","2023","인하로222번길 20","202403~202603","신규","-","","","아파트"
"2778","인천광역시 미추홀구 도화동","1004","1004","0000","e편한세상도화5단지","월세","84.9100","202401","12","13,976","39","14","2018","숙골로112번길 11","-","-","-","","","아파트"
"2779","인천광역시 미추홀구 도화동","1004","1004","0000","e편한세상도화5단지","월세","84.9100","202401","12","13,976","39","13","2018","숙골로112번길 11","-","-","-","","","아파트"
"2780","인천광역시 미추홀구 주안동","1556-59","1556","0059","캐슬앤더샵","전세","84.9992","202401","12","28,500","0","17","2022","경원대로780번길 22","202402~202602","신규","-","","","아파트"
"2781","인천광역시 미추홀구 도화동","1004","1004","0000","e편한세상도화5단지","월세","84.9100","202401","12","8,179","54","10","2018","숙골로112번길 11","-","-","-","","","아파트"
"2782","인천광역시 미추홀구 용현동","가-","0000","0000","용현자이크레스트","월세","84.9900","202401","12","2,000","120","11","2023","낙섬동로 134","202402~202602","신규","-","","","아파트"
"2783","인천광역시 미추홀구 도화동","1009","1009","0000","e편한세상도화6-1단지","월세","84.9100","202401","12","6,729","57","13","2018","숙골로88번길 46","-","-","-","","","아파트"
"2784","인천광역시 미추홀구 용현동","가-","0000","0000","용현자이크레스트","월세","84.9900","202401","12","4,000","140","28","2023","낙섬동로 134","202403~202603","신규","-","","","아파트"
"2785","인천광역시 미추홀구 도화동","1009","1009","0000","e편한세상도화6-1단지","월세","72.1400","202401","12","6,212","50","23","2018","숙골로88번길 46","-","-","-","","","아파트"
"2786","인천광역시 미추홀구 주안동","1662","1662","0000","주안파크자이더플래티넘","전세","73.8988","202401","12","29,000","0","7","2023","인하로222번길 20","202403~202603","신규","-","","","아파트"
"2787","인천광역시 미추홀구 도화동","1004","1004","0000","e편한세상도화5단지","월세","84.9700","202401","12","6,729","57","21","2018","숙골로112번길 11","-","-","-","","","아파트"
"2788","인천광역시 미추홀구 도화동","601-1","0601","0001","동아","월세","84.9500","202401","12","2,000","85","11","1992","경인로 203-12","202402~202602","신규","-","","","아파트"
